type,id,nr,name,city
"station","8003784","3847","Lügde","Lügde"
"station","8012280","3864","Lutherstadt Wittenberg Altstadt","Lutherstadt Wittenberg"
"station","8012279","3862","Lutherstadt Eisleben","Lutherstadt Eisleben"
"station","8012282","3866","Lutherstadt Wittenberg-Piesteritz","Lutherstadt Wittenberg"
"station","8003790","3870","Lütter","Eichenzell-Lütter"
"station","8003804","3871","Lutum","Billerbeck-Lutum"
"station","8003791","3872","Lützel","Hilchenbach"
"station","8000239","3856","Lünen Hbf","Lünen"
"station","8012274","3876","Lützow","Lützow"
"station","8003792","3873","Weinheim-Lützelsachsen","Weinheim"
"station","8012284","3880","Machern (Sachs)","Machern"
"station","8012285","3877","Leipzig-Lützschena","Lützschena"
"station","8010222","3863","Lutherstadt Wittenberg Hauptbahnhof","Lutherstadt Wittenberg"
"station","8012287","3882","Magdeburg Südost","Magdeburg"
"station","8013485","3883","Magdeburg SKET Industriepark","Magdeburg"
"station","8012271","3869","Rostock Lütten Klein","Rostock"
"station","8012289","3885","Magdeburg-Eichenweiler","Magdeburg"
"station","8000236","3837","Ludwigshafen (Rhein) Hbf","Ludwigshafen"
"station","8010086","3888","Magdeburg-Rothensee","Magdeburg"
"station","8012292","3890","Magdeburg-Sudenburg","Magdeburg"
"station","8003766","3839","Ludwigshafen-Oggersheim","Ludwigshafen"
"station","8080970","3891","Mahlow","Mahlow"
"station","8013456","3884","Magdeburg-Buckau","Magdeburg"
"station","8012291","3889","Magdeburg-Salbke","Magdeburg"
"station","8080660","3886","Magdeburg-Hasselbachplatz","Magdeburg"
"station","8012295","3892","Mahlwinkel","Mahlwinkel"
"station","8003813","3896","Mainleus","Mainleus"
"station","8003809","3893","Maikammer-Kirrweiler","Kirrweiler"
"station","8003814","3897","Mainroth","Burgkunstadt"
"station","8000237","3807","Lübeck Hbf","Lübeck"
"station","8003815","3899","Mainz Nord","Mainz"
"station","8003810","3894","Mainaschaff","Mainaschaff"
"station","8010226","3887","Magdeburg-Neustadt","Magdeburg"
"station","8003817","3902","Mainz-Gonsenheim","Mainz"
"station","8000238","3855","Lüneburg","Lüneburg"
"station","8000235","3833","Ludwigsburg","Ludwigsburg"
"station","8003820","3906","Mainz-Marienborn","Mainz-Marienborn"
"station","8000241","3901","Mainz-Bischofsheim","Bischofsheim"
"station","8003819","3905","Mainz-Laubenheim","Mainz"
"station","8010227","3910","Malchin","Malchin"
"station","8003818","3903","Mainz-Gustavsburg","Ginsheim-Gustavsburg"
"station","8003821","3907","Mainz-Mombach","Mainz"
"station","8003830","3914","Mallersdorf","Mallersdorf-Pfaffenberg"
"station","8003829","3913","Bad Malente-Gremsmühlen","Bad Malente-Gremsmühlen"
"station","8003828","3911","Malching (Oberbay)","Maisach"
"station","8003839","3924","Manndorf","Reckendorf"
"station","8000243","3918","Malsfeld","Malsfeld"
"station","8003831","3916","Malmsheim","Renningen"
"station","8003824","3909","Maisach","Maisach"
"station","8003832","3917","Malsch","Malsch"
"station","8000631","3927","Neu-Edingen/Friedrichsfeld","Mannheim"
"station","8006508","3929","Mannheim-Handelshafen","Mannheim"
"station","8003842","3928","Mannheim-Friedrichsfeld Süd","Mannheim"
"station","8006511","3933","Mannheim-Neckarstadt","Mannheim"
"station","8003845","3934","Mannheim-Rheinau","Mannheim"
"station","8003843","3930","Mannheim-Käfertal","Mannheim"
"station","8012300","3938","Mansfeld (Südharz)","Mansfeld "
"station","8006509","3931","Mannheim-Luzenberg","Mannheim"
"station","8010224","3881","Magdeburg Hbf","Magdeburg"
"station","8003816","3900","Mainz Römisches Theater","Mainz"
"station","8003855","3942","Marbeck-Heiden","Borken-Marbeck Heiden"
"station","8000615","3904","Mainz-Kastel","Wiesbaden"
"station","8003859","3946","Maria Rain","Oy-Mittelberg"
"station","8003860","3947","Reken-Maria Veen","Reken-Maria Veen"
"station","8012302","3951","Marienborn","Marienborn"
"station","8003866","3953","Marienhafe","Marienhafe"
"station","8003853","3941","Marbach (Neckar)","Marbach am Neckar"
"station","8003847","3935","Mannheim-Seckenheim","Mannheim"
"station","8012305","3956","Marke","Schierau"
"station","8003872","3957","Markelfingen","Radolfzell"
"station","8003844","3932","Mannheim-Neckarau","Mannheim"
"station","8003856","3944","Marburg Süd","Marburg"
"station","8010228","3964","Markkleeberg-Großstädteln","Markkleeberg OT Großstädt"
"station","8012312","3966","Marksuhl","Gerstungen"
"station","8003871","3955","Markdorf (Baden)","Markdorf"
"station","8012311","3965","Markranstädt","Markranstädt"
"station","8003848","3936","Mannheim-Waldhof","Mannheim"
"station","8003878","3970","Markt Erlbach","Markt Erlbach"
"station","8003876","3968","Markt Bibart","Markt Bibart"
"station","8003881","3973","Marktbreit","Marktbreit"
"station","8003884","3976","Marktleuthen","Marktleuthen"
"station","8003877","3978","Marktoberdorf Schule","Marktoberdorf"
"station","8003879","3971","Markt Schwaben","Markt Schwaben"
"station","8003885","3977","Marktoberdorf","Marktoberdorf"
"station","8003887","3980","Marktschorgast","Marktschorgast"
"station","8012309","3962","Markkleeberg Mitte","Markkleeberg"
"station","8003890","3983","Marl-Hamm","Marl-Hamm"
"station","8012314","3985","Marlishausen","Wipfratal"
"station","8000337","3943","Marburg (Lahn)","Marburg"
"station","8012308","3961","Markkleeberg","Markkleeberg"
"station","8003897","3988","Marstetten-Aitrach","Marstetten-Aitrach"
"station","8003896","3987","Marsberg","Marsberg"
"station","8012315","3986","Marquardt","Potsdam"
"station","8003891","3984","Marl-Sinsen","Marl-Sinsen"
"station","8000247","3979","Marktredwitz","Marktredwitz"
"station","8012316","3989","Martensdorf","Niepars"
"station","8012317","3991","Martinroda","Martinroda"
"station","8003898","3990","Martinlamitz","Schwarzenbach (Saale)"
"station","8003901","3993","Martinszell (Allgäu)","Waltenhofen"
"station","8003899","3992","Martinstein","Martinstein"
"station","8003906","3996","Maschen","Seevetal"
"station","8003905","3995","Marzling","Marzling"
"station","8003903","3994","Marxgrün","Naila"
"station","8003909","3997","Massen","Unna"
"station","8003913","4001","Maubach","Backnang"
"station","8003920","4004","Maulburg","Maulburg "
"station","8003915","4002","Mauer (b Heidelberg)","Mauer"
"station","8003921","4005","Mausheim","Beratzhausen"
"station","8003926","4010","Mayschoß","Mayschoß"
"station","8003888","3981","Marl Mitte","Marl-Mitte"
"station","8012320","4013","Mechterstädt","Mechterstädt-Sättelstädt"
"station","8087080","4003","Maulbronn West","Maulbronn"
"station","8003922","4006","Maxhütte-Haidhof","Maxhütte-Haidhof"
"station","8012321","4019","Dorf Mecklenburg","Dorf Mecklenburg"
"station","8003927","4012","Mechernich","Mechernich"
"station","8000240","3898","Mainz Hbf","Mainz"
"station","8012322","4020","Medewitz (Mark)","Medewitz ( Mark )"
"station","8003930","4015","Meckenbeuren","Meckenbeuren"
"station","8003924","4009","Mayen West","Mayen"
"station","8003938","4021","Meeder","Meeder"
"station","8003932","4017","Meckesheim","Meckesheim"
"station","8003929","4014","Meckelfeld","Seevetal"
"station","8000248","4008","Mayen Ost","Mayen"
"station","8010229","4025","Mehltheuer","Mehltheuer"
"station","8003947","4028","Meine","Meine"
"station","8003943","4026","Mehrhoog","Hamminkeln"
"station","8003939","4024","Lennestadt-Meggen","Lennestadt"
"station","8003950","4032","Meinerzhagen","Meinerzhagen"
"station","8003949","4031","Meinersen","Meinersen"
"station","8003931","4016","Meckenheim","Meckenheim"
"station","8012323","4022","Meerane","Meerane"
"station","8010231","4034","Meinsdorf","Dessau-Roßlau"
"station","8004694","4023","Meerbusch-Osterath","Meerbusch"
"station","8003953","4040","Melbach","Wölfersheim"
"station","8012328","4039","Meitzendorf","Barleben"
"station","8012327","4037","Meißen Triebischtal","Meißen / Triebischtal"
"station","8012329","4041","Melchow","Melchow"
"station","8003954","4042","Meldorf","Meldorf"
"station","8012332","4048","Mellingen (Thür)","Mellingen "
"station","8003956","4044","Melle","Melle"
"station","8010230","4033","Meiningen","Meiningen"
"station","8003959","4049","Mellrichstadt Bahnhof","Mellrichstadt"
"station","8003952","4038","Meitingen","Meitingen"
"station","8012326","4036","Meißen","Meißen"
"station","8003965","4054","Menden (Sauerland) Süd","Menden "
"station","8003957","4046","Mellendorf","Wedemark"
"station","8003969","4055","Mengen","Mengen"
"station","8012333","4056","Mengersgereuth-Hämmern","Mengersgereuth-Hämmern"
"station","8000244","3925","Mannheim Hbf","Mannheim"
"station","8012334","4057","Mengersgereuth-Hämmern Ost","Mengersgereuth-Hämmern"
"station","8089022","4027","Mehrower Allee","Berlin"
"station","8003980","4063","Merchweiler","Merchweiler"
"station","8003961","4050","Melsungen","Melsungen"
"station","8003979","4062","Merching","Merching"
"station","8003986","4066","Mersch (Westf)","Drensteinfurt-Mersch"
"station","8003966","4052","Menden (Rheinl)","St. Augustin"
"station","8003988","4072","Mertesheim","Mertesheim"
"station","8012339","4068","Merseburg Bergmannsring","Merseburg"
"station","8003967","4053","Menden (Sauerland)","Menden "
"station","8012341","4074","Cottbus-Merzdorf","Cottbus"
"station","8003987","4070","Merten (Sieg)","Eitorf"
"station","8003998","4079","Messinghausen","Brilon"
"station","8004001","4081","Metelen Land","Metelen"
"station","8004003","4082","Mettenheim","Mettenheim"
"station","8000249","4051","Memmingen","Memmingen"
"station","8003996","4078","Messel","Messel"
"station","8003989","4073","Mertingen Bahnhof","Mertingen"
"station","8004011","4095","Michelau (Oberfr)","Michelau (Oberfr)"
"station","8004000","4080","Rheine-Mesum","Rheine-Mesum"
"station","8003992","4075","Merzig (Saar)","Merzig (Saar)"
"station","8004004","4083","Mettlach","Mettlach"
"station","8003978","4061","Meppen","Meppen"
"station","8004013","4097","Michelaubrück","Gräfendorf"
"station","8003982","4064","Mering","Mering"
"station","8004019","4102","Miesbach","Miesbach"
"station","8010232","4067","Merseburg Hbf","Merseburg"
"station","8012351","4104","Mieste","Mieste"
"station","8012352","4105","Miesterhorst","Miesterhorst"
"station","8004023","4106","Millingen","Rheinberg"
"station","8004017","4098","Michelstadt","Michelstadt"
"station","8010233","4099","Michendorf","Michendorf"
"station","8003993","4076","Meschede","Meschede"
"station","8004026","4109","Miltach","Miltach"
"station","8012354","4111","Miltern","Miltern"
"station","8004020","4103","Miesenheim","Miesenheim Andernach"
"station","8004024","4107","Millingen (Kr Rees)","Rees"
"station","8004028","4117","Mimberg","Burgthann"
"station","8004030","4118","Mindelaltheim","Dürrlauingen"
"station","8012358","4115","Miltzow","Miltzow"
"station","8004037","4125","Mittel Gründau","Gründau"
"station","8012362","4124","Mistorf","Mistorf"
"station","8010234","4128","Mittelherwigsdorf (Sachs)","Mittelherwigsdorf"
"station","8012344","4114","Leipzig Miltitzer Allee","Leipzig-Grünau"
"station","8004009","4087","Metzingen","Metzingen"
"station","8000338","4119","Mindelheim","Mindelheim"
"station","8004040","4133","Mittelsinn","Mittelsinn"
"station","8012367","4132","Mittelschmalkalden","Schmalkalden"
"station","8004043","4134","Mittenwald","Mittenwald"
"station","8004049","4143","Mochenwangen","Wolpertswende"
"station","8012370","4142","Mixdorf","Mixdorf"
"station","8012369","4140","Mittweida","Mittweida"
"station","8012373","4149","Mögelin","Premnitz"
"station","8012371","4146","Mockrehna","Mockrehna"
"station","8004053","4150","Mögglingen (b Gmünd)","Mögglingen (b Gmünd)"
"station","8012355","4112","Leipzig Miltitz","Leipzig"
"station","8012384","4155","Moidentin","Dorf Mecklenburg"
"station","8004050","4145","Möckmühl","Möckmühl"
"station","8012376","4160","Mölln (Meckl)","Mölln "
"station","8004060","4161","Espenau-Mönchehof","Espenau-Mönchehof"
"station","8004061","4164","Mönchengladbach-Genhausen","Mönchengladbach"
"station","8012375","4157","Leipzig-Mölkau","Leipzig"
"station","8089023","4092","Mexikoplatz","Berlin"
"station","8000252","4120","Minden (Westf)","Minden"
"station","8004063","4165","Mönchengladbach-Rheindahlen","Mönchengladbach"
"station","8001745","4163","Mönchengladbach-Lürrip","Mönchengladbach"
"station","8004064","4167","Mönchröden","Rödental"
"station","8012377","4166","Mönchhagen","Mönchhagen"
"station","8004048","4139","Mittlerer Landweg","Hamburg"
"station","8000663","4168","Monsheim","Monsheim"
"station","8012378","4175","Möringen (Altm)","Möringen (Altm)"
"station","8004080","4170","Monzingen","Monzingen"
"station","8004090","4178","Morlesau","Hammelburg"
"station","8004093","4181","Morsum (Sylt)","Sylt/ OT Morsum"
"station","8004066","4177","Mörlenbach","Mörlenbach"
"station","8003991","4182","Merzig Stadtmitte","Merzig"
"station","8004096","4186","Moselkern","Moselkern"
"station","8000644","4148","Moers","Moers"
"station","8012388","4185","Mosel","Zwickau"
"station","8004084","4172","Moosburg","Moosburg"
"station","8012381","4187","Möser","Möser"
"station","8012390","4191","Mücheln (Geiseltal)","Mücheln (Geiseltal)"
"station","8004071","4190","Möttingen","Möttingen"
"station","8000667","4169","Montabaur","Montabaur"
"station","8012391","4192","Mücka","Mücka"
"station","8004065","4174","Mörfelden","Mörfelden - Walldorf"
"station","8004101","4194","Müden (Mosel)","Müden "
"station","8004099","4195","Mudersbach","Mudersbach"
"station","8004100","4193","Mücke (Hessen)","Mücke  "
"station","8012394","4199","Mühlbach (b Pirna)","Müglitztal OT Mühlbach"
"station","8004104","4202","Mühlen (b Horb)","Horb am Neckar"
"station","8012393","4198","Mühlanger","Mühlanger"
"station","8004178","4196","Muggensturm","Muggensturm"
"station","8004070","4189","Mössingen","Mössingen"
"station","8004105","4203","Mühlen (Oldb)","Mühlen (Oldb)"
"station","8004107","4206","Mühlhausen (b Engen)","Mühlhausen-Ehingen"
"station","8004111","4209","Mühlheim (b Tuttlingen)","Mühlheim "
"station","8004115","4211","Mühlstetten","Röttenbach"
"station","8004057","4159","Mölln (Lauenburg)","Mölln"
"station","8080980","4204","Mühlenbeck-Mönchmühle","Mühlenbeck-Mönchmühle"
"station","8000534","4214","Muhr am See","Muhr am See"
"station","8012407","4215","Mulda (Sachs)","Mulda "
"station","8012408","4217","Muldenhütten","Hilbersdorf"
"station","8004094","4183","Mosbach (Baden)","Mosbach (Baden)"
"station","8012409","4218","Muldenstein","Friedersdorf"
"station","8004112","4210","Mühlheim (Main)","Mühlheim (Main)"
"station","8012400","4224","Müllrose","Müllrose"
"station","8003148","4225","Kaisersesch","Kaisersesch"
"station","8010235","4207","Mühlhausen (Thür)","Mühlhausen / Thüringen"
"station","8004125","4226","Höchst Mümling-Grumbach","Höchst-Odenwald"
"station","8010236","4228","Müncheberg (Mark)","Müncheberg (Mark)"
"station","8012401","4230","München (b Bad Berka)","Bad Berka"
"station","8004127","4229","Münchehof (Harz)","Seesen-Münchehof"
"station","8004122","4220","Mülheim (Ruhr) West","Mülheim an der Ruhr"
"station","8004126","4227","Münchberg","Münchberg"
"station","8000339","4197","Mühlacker","Mühlacker"
"station","8004124","4223","Müllheim (Baden)","Müllheim "
"station","8000687","4221","Mülheim (Ruhr)-Styrum","Mülheim an der Ruhr"
"station","8004133","4238","München Leienfelsstraße","München"
"station","8004131","4236","München Isartor","München"
"station","8004129","4232","München-Hackerbrücke","München"
"station","8000253","4162","Mönchengladbach Hbf","Mönchengladbach"
"station","8005419","4235","München Heimeranplatz","München"
"station","8004134","4239","München Leuchtenbergring","München"
"station","8004138","4243","München St Martin Straße","München"
"station","8003256","4245","Kinding (Altmühltal)","Kinding"
"station","8004140","4246","München-Allach","München"
"station","8000259","4219","Mülheim (Ruhr) Hbf","Mülheim an der Ruhr"
"station","8004137","4244","München Siemenswerke","München"
"station","8004132","4237","München Karlsplatz","München"
"station","8004130","4233","München Harras","München"
"station","8004143","4249","München-Daglfing","München"
"station","8004141","4247","München-Aubing","München"
"station","8004128","4231","München Donnersbergerbrücke","München"
"station","8004145","4251","München-Fasanerie","München"
"station","8004136","4242","München Rosenheimer Platz","München"
"station","8004146","4252","München-Fasangarten","München"
"station","8004181","4254","München-Freiham","München"
"station","8004144","4250","München-Englschalking","München"
"station","8004149","4256","München-Johanneskirchen","München"
"station","8004150","4257","München-Karlsfeld","München"
"station","8004142","4248","München-Berg am Laim","München"
"station","8004152","4259","München-Langwied","München"
"station","8004147","4253","München-Feldmoching","München"
"station","8004135","4240","München Marienplatz","München"
"station","8004156","4263","München-Neuaubing","München"
"station","8004153","4260","München-Lochhausen","München"
"station","8000261","4234","München Hbf","München"
"station","8004154","4261","München-Mittersendling","München"
"station","8004159","4267","München-Perlach","München"
"station","8004148","4255","München-Giesing","München"
"station","8006696","4264","München-Neuperlach Süd","München"
"station","8004160","4268","München-Riem Pbf","München"
"station","8004157","4265","München-Obermenzing","München"
"station","8004165","4273","Münchsmünster","Münchsmünster"
"station","8004166","4274","Münchweiler (Rodalb)","Münchweiler "
"station","8004182","4275","Munderkingen","Munderkingen"
"station","8004155","4262","München-Moosach","München"
"station","8004169","4277","Münnerstadt","Münnerstadt"
"station","8004183","4279","Munster (Örtze)","Munster "
"station","8004171","4278","Münster (b Dieburg)","Münster"
"station","8004161","4269","München-Solln","München"
"station","8004172","4281","Münster-Sarmsheim","Münster"
"station","8004174","4283","Mürlenbach","Mürlenbach"
"station","8004186","4285","Murnau Ort","Murnau"
"station","8004184","4282","Murg (Baden)","Murg"
"station","8004185","4284","Murnau","Murnau"
"station","8004177","4289","Müssen","Müssen"
"station","8004189","4288","Mußbach","Neustadt "
"station","8000262","4241","München Ost","München"
"station","8004191","4290","Nabburg","Nabburg"
"station","8004163","4271","München-Westkreuz","München"
"station","8012410","4292","Nachterstedt-Hoym","Nachterstedt"
"station","8004188","4287","Murrhardt","Murrhardt"
"station","8004196","4295","Nagold","Nagold"
"station","8004193","4293","Nackenheim","Nackenheim"
"station","8004198","4296","Naila","Naila"
"station","8004199","4297","Namborn","Namborn"
"station","8004200","4298","Namedy","Andernach"
"station","8012412","4301","Nassau (Erzgeb)","Frauenstein Sachs"
"station","8010238","4300","Narsdorf","Narsdorf"
"station","8004207","4303","Nassenbeuren","Mindelheim"
"station","8004206","4302","Nassau (Lahn)","Nassau "
"station","8004208","4305","Natrup-Hagen","Hagen a.Tw."
"station","8012413","4304","Nassenheide","Löwenberger Land-Nassenhe"
"station","8012414","4307","Nauendorf (Saalkr)","Nauendorf"
"station","8004204","4299","Mammendorf","Mammendorf"
"station","8004210","4308","Nauheim (b Groß Gerau)","Nauheim"
"station","8012416","4311","Naunhof","Naunhof"
"station","8004162","4270","München-Trudering","München"
"station","8012418","4314","Nechlin","Uckerland-Nechlin"
"station","8012417","4313","Nebra","Nebra"
"station","8004215","4315","Neckarburken","Elztal-Neckarburken"
"station","8004216","4318","Neckargerach","Neckargerach"
"station","8010239","4306","Nauen","Nauen"
"station","8004218","4319","Neckarhausen bei Neckarsteinach","Neckarsteinach"
"station","8004222","4323","Neckarzimmern","Neckarzimmern"
"station","8004219","4321","Neckarsteinach","Neckarsteinach"
"station","8004223","4326","Neef","Neef"
"station","8010240","4309","Naumburg (Saale) Hbf","Naumburg "
"station","8004227","4327","Neetzendorf","Boitze"
"station","8012421","4328","Neetzka","Neetzka"
"station","8012423","4333","Neinstedt","Neinstedt"
"station","8004229","4330","Nehren","Nehren"
"station","8000264","4316","Mosbach-Neckarelz","Mosbach-Neckarelz"
"station","8004233","4334","Nellmersbach","Leutenbach"
"station","8012424","4335","Nemsdorf-Göhrendorf","Nemsdorf-Göhrendorf"
"station","8004235","4336","Nendingen (b Tuttlingen)","Tuttlingen"
"station","8004228","4329","Arnsberg-Neheim-Hüsten","Arnsberg"
"station","8004236","4338","Nennig","Perl-Nennig"
"station","8012425","4337","Nennhausen","Nennhausen"
"station","8004240","4344","Nesselwang","Nesselwang"
"station","8005713","4342","Steinweiler","Steinweiler"
"station","8004151","4258","München-Laim Pbf","München"
"station","8000265","4317","Neckargemünd","Neckargemünd"
"station","8012428","4348","Netzeband","Temnitzquell OT Netzeband"
"station","8012430","4349","Netzschkau","Netzschkau"
"station","8004242","4346","Nettersheim","Nettersheim"
"station","8012436","4358","Neu Wokern","Groß Wokern"
"station","8004239","4341","Nersingen","Nersingen"
"station","8004250","4360","Neubäu","Neubäu"
"station","8010241","4363","Neubrandenburg","Neubrandenburg"
"station","8004251","4361","Beckum-Neubeckum","Beckum"
"station","8004247","4359","Neu Wulmstorf","Neu Wulmstorf"
"station","8012438","4365","Neubukow","Neubukow"
"station","8004253","4364","Neubrücke (Nahe)","Hoppstädten-Weiersbach"
"station","8004256","4367","Neuburg (Kammel)","Neuburg"
"station","8004254","4366","Neuburg (Donau)","Neuburg an der Donau"
"station","8004252","4362","Neubiberg","Neubiberg"
"station","8004258","4370","Neudenau","Neudenau"
"station","8004246","4351","Neu Isenburg","Neu Isenburg"
"station","8004268","4378","Neuendettelsau","Neuendettelsau"
"station","8012445","4379","Teichland","Teichland"
"station","8012443","4375","Neue Schenke","Zöllnitz"
"station","8010242","4372","Neudietendorf","Neudietendorf"
"station","8004271","4383","Neuenkirchen (Oldb)","Neuenkirchen-Vörden"
"station","8006730","4357","Neu-Ulm","Neu Ulm"
"station","8000267","4384","Neuenmarkt-Wirsberg","Neuenmarkt"
"station","8004273","4385","Neuenrade","Neuenrade"
"station","8081020","4382","Neuenhagen (b Berlin)","Neuenhagen "
"station","8004276","4387","Neuenstein","Neuenstein"
"station","8004220","4322","Neckarsulm","Neckarsulm"
"station","8000688","4390","Neufahrn (Niederbay)","Neufahrn in Niederbayern"
"station","8012454","4394","Neugersdorf","Neugersdorf"
"station","8012456","4397","Neuhausen (b Cottbus)","Neuhausen "
"station","8004249","4395","Neugilching","Gilching"
"station","8004284","4396","Neuhaus (Pegnitz)","Neuhaus (Pegnitz)"
"station","8004295","4400","Neuhof (Kr Fulda)","Neuhof"
"station","8012458","4401","Neuhof (b Zossen)","Zossen"
"station","8010400","4405","Neukirch (Lausitz) West","Neukirch"
"station","8010243","4403","Neukieritzsch","Neukieritzsch"
"station","8012460","4404","Neukirch (Lausitz) Ost","Neukirch"
"station","8004297","4408","Haunetal-Neukirchen","Haunetal"
"station","8012463","4410","Neukirchen-Wyhra","Borna"
"station","8000269","4406","Neukirchen (b Sulzbach-Rosenberg)","Neukirchen (b Sulzbach)"
"station","8010244","4415","Neumark (Sachs)","Neumark "
"station","8004279","4389","Neufahrn (b Freising)","Neufahrn"
"station","8004302","4411","Neukloster (Kr Stade)","Buxtehude"
"station","8012465","4418","Neumühle (Elster)","Neumühle (Elster)"
"station","8004313","4425","Neunkirchen (Kr Siegen)","Neunkirchen"
"station","8012467","4422","Neundorf (Anh)","Neundorf (Anh)"
"station","8004312","4427","Neunkirchen (Saar)-Wellesweiler","Neunkirchen (Saar)"
"station","8012468","4423","Neunhofen","Neustadt an der Orla"
"station","8004310","4428","Neunkirchen a Sand","Neunkirchen a Sand"
"station","8012469","4431","Neupetershain","Neupetershain"
"station","8004304","4414","Neulußheim","Neulußheim"
"station","8012470","4434","Neusalza-Spremberg","Neusalza-Spremberg"
"station","8004305","4416","Neumarkt (Oberpf)","Neumarkt (Oberpf)"
"station","8000272","4426","Neunkirchen (Saar) Hbf","Neunkirchen (Saar)"
"station","8004321","4437","Neusorg","Neusorg"
"station","8010175","4433","Neuruppin Rheinsberger Tor","Neuruppin"
"station","8012471","4438","Neusörnewitz","Weinböhla"
"station","8004319","4436","Neuses (b Kronach)","Kronach"
"station","8004318","4435","Neusäß","Neusäß"
"station","8004323","4443","Neustadt (Aisch) Bahnhof","Neustadt (Aisch)"
"station","8004317","4442","Neuss Süd","Neuss"
"station","8004158","4266","München-Pasing","München"
"station","8004325","4444","Neustadt (b Coburg)","Neustadt (b.Coburg)"
"station","8010248","4446","Neustadt (Dosse)","Neustadt (Dosse)"
"station","8004326","4445","Neustadt (Donau)","Neustadt an der Donau"
"station","8004241","4345","Nettelnburg","Hamburg"
"station","8004327","4447","Neustadt (Holst)","Neustadt in Holstein"
"station","8010249","4450","Neustadt (Sachs)","Neustadt"
"station","8012472","4449","Neustadt (Orla)","Neustadt (Orla)"
"station","8004328","4448","Neustadt (Kr Marburg)","Neustadt/Hessen"
"station","8004332","4452","Neustadt (Waldnaab)","Neustadt/WN"
"station","8000263","4280","Münster (Westf) Hbf","Münster"
"station","8004316","4441","Neuss Rheinpark-Center","Neuss"
"station","8004320","4439","Neuss Am Kaiser","Neuss"
"station","8004331","4451","Neustadt (Schwarzw)","Neustadt "
"station","8012474","4457","Neustadt-Glewe","Neustadt-Glewe"
"station","8004489","4453","Neustadt (Weinstr) Böbig","Neustadt "
"station","8012475","4462","Neutrebbin","Neutrebbin"
"station","8010250","4460","Neustrelitz Hbf","Neustrelitz"
"station","8004333","4458","Neustadt-Hohenacker","Waiblingen"
"station","8012479","4468","Neuzelle","Neuzelle"
"station","8000271","4420","Neumünster","Neumünster"
"station","8004322","4455","Neustadt a Rübenberge","Neustadt a Rübenberge"
"station","8000277","4471","Nidda","Nidda"
"station","8004344","4473","Niedaltdorf","Rehlingen-Siersburg"
"station","8000275","4454","Neustadt (Weinstr) Hbf","Neustadt "
"station","8004340","4469","Velbert-Neviges","Velbert-Neviges"
"station","8004345","4474","Nieder Flörsheim-Dalsheim","Nieder Flörsheim"
"station","8000276","4464","Neuwied","Neuwied"
"station","8004348","4475","Nieder Ohmen","Mücke-Nieder Ohmen"
"station","8004338","4467","Neuwirtshaus (Porscheplatz)","Stuttgart"
"station","8004343","4472","Niebüll","Niebüll"
"station","8012482","4482","Niederau","Niederau"
"station","8004363","4483","Niederbiegen","Baienfurt"
"station","8004353","4479","Nieder Wöllstadt","Nieder Wöllstadt"
"station","8004350","4477","Mühltal","Mühltal"
"station","8012483","4484","Niederbobritzsch","Bobritzsch"
"station","8004364","4485","Niederbrechen","Brechen"
"station","8004367","4490","Niederdorfelden","Niederdorfelden"
"station","8004373","4493","Niedererbach","Niedererbach"
"station","8004369","4492","Niederdresselndorf","Burbach "
"station","8012485","4494","Niederfinow","Hohenfinow"
"station","8004351","4478","Rodgau-Nieder Roden","Rodgau-NiederRoden"
"station","8004349","4476","Nieder Olm","Nieder Olm"
"station","8012487","4496","Niedergörsdorf","Niedergörsdorf"
"station","8004381","4501","Niederhövels","Hövels"
"station","8006750","4465","Neuwiedenthal","Hamburg"
"station","8004379","4499","Niederheimbach","Niederheimbach"
"station","8004376","4497","Niederhadamar","Hadamar"
"station","8004391","4507","Niederlindhart","Mallersdorf-Pfaffenberg"
"station","8004382","4502","Niederjosbach","Eppstein"
"station","8012489","4506","Niederlehme","KW OT Niederlehme"
"station","8004392","4508","Niederlinxweiler","St. Wendel"
"station","8004380","4500","Niederhöchstadt","Eschborn"
"station","8004396","4511","Niedermohr","Niedermohr"
"station","8012490","4512","Niederndodeleben","Niederndodeleben"
"station","8004395","4510","Niedermittlau","Hasselroth"
"station","8004366","4488","Niederdollendorf","Königswinter"
"station","8012491","4514","Niederoderwitz","Oderwitz - Niederoderwitz"
"station","8004401","4517","Niederraunau","Krumbach (Schwaben)"
"station","8012492","4515","Gernrode-Niederorschel","Gernrode"
"station","8012493","4516","Niederpöllnitz","Harth-Pöllnitz"
"station","8012494","4519","Niedersachswerfen","Niedersachswerfen"
"station","8004404","4518","Niederroth","Markt Indersdorf"
"station","8004406","4521","Niederschelden","Mudersbach"
"station","8004393","4509","Mendig","Mendig"
"station","8004405","4520","Niederscheld (Dillkr) Süd","Dillenburg"
"station","8012498","4525","Niederschmalkalden","Wernshausen"
"station","8012497","4524","Niederschlottwitz","Glashütte"
"station","8000278","4503","Niederlahnstein","Lahnstein"
"station","8000273","4528","Muldenberg Floßplatz","Grünbach"
"station","8004409","4527","Niederselters","Selters"
"station","8004407","4522","Niederschelden Nord Hp","Siegen"
"station","8012500","4529","Niederspier","Großenehrich"
"station","8004413","4531","Niederstotzingen","Niederstotzingen"
"station","8004400","4513","Niedernhausen (Taunus)","Niedernhausen"
"station","8012503","4537","Niederwartha","Dresden"
"station","8012502","4533","Niedertrebra","Niedertrebra"
