,EVA_NR,DS100,IFOPT,db_name,traffic,operator_name,operator_nr,status,distance,formatted,lat,lon,housenumber,name,street,postcode,district,suburb,county,state,state_code,city,country,country_code,attribution,attribution_license,attribution_url
3237,8006101,MVG,de:09186:9025,Vohburg,nur DPN,DB Station und Service AG,6436,,51.50832703689881,Am Bahnhof 55 85088 Vohburg Germany,48.73944,11.607865,55,Vohburg,Am Bahnhof,85088,Vohburg a.d. Donau,,Pfaffenhofen an der Ilm,Bavaria,,Vohburg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3238,8006104,HVOL,de:03252:5320,Voldagsen,nur DPN,DB Station und Service AG,6444,,4.322386484706014,Voldagsen Bertramstraﬂe 31863 Coppenbr¸gge Germany,52.1016199,9.582667325369538,,Voldagsen,Bertramstraﬂe,31863,Coppenbr¸gge,,Landkreis Hameln-Pyrmont,Lower Saxony,,Coppenbr¸gge,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3239,8006107,FVA,de:06635:205626,Volkmarsen,RV,DB RegioNetz Infrastruktur GmbH,,,53.93032756122027,Sparkasse Arolser Straﬂe 1 34471 Volkmarsen Germany,51.408052,9.11723,1,Sparkasse,Arolser Straﬂe,34471,Volkmarsen,,Waldeck-Frankenberg,Hesse,,Volkmarsen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3240,8006109,EVOK,de:05962:3024,Volkringhausen,RV,DB Station und Service AG,6447,,0.5124468258350124,Zum Kehlberg 58802 Volkringhausen Germany,51.3598927,7.8722096,,Volkringhausen,Zum Kehlberg,58802,Balve,,M‰rkischer Kreis,North Rhine-Westphalia,,Volkringhausen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3241,8006112,HVOP,de:03155:94547,Volpriehausen,RV,DB Station und Service AG,6450,,1.5887365733613146,Volpriehausen B 241 37170 Uslar Germany,51.660981,9.7378174,,Volpriehausen,B 241,37170,Uslar,,Landkreis Northeim,Lower Saxony,,Uslar,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3242,8006116,HVHP,de:03151:1022,Vorhop,nur DPN,DB Station und Service AG,6452,,83.72321837798911,An der Bahn 3 29379 Wittingen Germany,52.64731,10.65608,3,,An der Bahn,29379,Wittingen,,Gifhorn,Lower Saxony,,Wittingen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3243,8006117,EVRD,de:05970:10758,Vormwald,nur DPN,DB Station und Service AG,6453,,25.771162349652176,Zollposten Eventscheune Am Zollposten 2 57271 Hilchenbach Germany,50.980415,8.143462,2,Zollposten Eventscheune,Am Zollposten,57271,Hilchenbach,,Siegen-Wittgenstein,North Rhine-Westphalia,,Hilchenbach,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3244,8006118,EVRO,de:05970:10759,Vormwald Dorf,nur DPN,DB Station und Service AG,6454,,23.77847339114434,Vormwalder Straﬂe 40 57271 Hilchenbach Germany,50.989943,8.127554,40,,Vormwalder Straﬂe,57271,Hilchenbach,,Siegen-Wittgenstein,North Rhine-Westphalia,,Hilchenbach,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3245,8006120,NV,de:09574:7950,Vorra(Pegnitz),RV,DB Station und Service AG,6455,,359.8507487535548,Bahnhofstraﬂe 810 Vorra Germany,49.559674,11.49142,8,,,,,,,,,,,,,,
3246,8006125,RWCH,de:07332:3895,Wachenheim(Pfalz),RV,DB Station und Service AG,6458,,102.67797811887402,Schwetzinger Straﬂe 2 67157 Wachenheim an der Weinstraﬂe Germany,49.438377,8.191194,2,,Schwetzinger Straﬂe,67157,Wachenheim an der Weinstraﬂe,,Bad Durkheim,Rhineland-Palatinate,,Wachenheim an der Weinstraﬂe,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3247,8006126,FWAM,de:07331:3908,Wachenheim-Mˆlsheim,RV,Donnersberg-Touristik-Verband e.V.,,,60.898719641426624,Wormser Straﬂe 23 67591 Wachenheim Germany,49.635812,8.167957,23,,Wormser Straﬂe,67591,Monsheim,,Alzey-Worms,Rhineland-Palatinate,,Wachenheim,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3248,8006131,MWAE,de:09184:2230,W‰chterhof,RV,DB Station und Service AG,6459,,1.135142320859093,W‰chterhof Hinterer Altlaufweg 85635 Hˆhenkirchen-Siegertsbrunn Germany,48.03351755,11.712730550350408,,W‰chterhof,Hinterer Altlaufweg,85635,,,Landkreis M¸nchen,Bavaria,,Hˆhenkirchen-Siegertsbrunn,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3249,8006132,FWAE,de:06435:11055,W‰chtersbach,RV,DB Station und Service AG,6460,,19.861171200807185,Am Bahnhof 2 63607 W‰chtersbach Germany,50.2541449,9.295596589078283,2,,Am Bahnhof,63607,W‰chtersbach,,Main-Kinzig-Kreis,Hesse,,W‰chtersbach,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3250,8006134,NWAF,de:09372:2809,Waffenbrunn,nur DPN,DB Station und Service AG,6462,,8.332033461131255,Waffenbrunn Bahnhofstraﬂe 93494 Rhanwalting Germany,49.2614702,12.6750696,,Waffenbrunn,Bahnhofstraﬂe,93494,Willmering,Maibach,Landkreis Cham,Bavaria,,Rhanwalting,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3251,8006135,TWHF,de:08127:20732,Wackershofen,RV,DB Station und Service AG,8003,,25.911007023007617,Hohenloher Freilandmuseum Dorfstraﬂe 53 74523 Hall Germany,49.137016,9.69712,53,Hohenloher Freilandmuseum,Dorfstraﬂe,74523,Schw‰bisch Hall,,Schw‰bisch Hall,Baden-W¸rttemberg,BW,Hall,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3252,8006136,FWFK,de:07315:8012,Waggonfabrik,nur DPN,DB Station und Service AG,6463,,1.9584766540211418,Mainz-Waggonfabrik 55122 Mainz Germany,50.01466384000001,8.234864004999999,,Mainz-Waggonfabrik,Mainz-Waggonfabrik,55122,,Mombach,,Rhineland-Palatinate,,Mainz,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3253,8006137,RWG,de:08215:32509,Wagh‰usel,RV,DB Station und Service AG,6464,,19.462045634050096,Imbiss-Stube Weinbrennerstraﬂe 9 68753 Wagh‰usel Germany,49.24817,8.50858,9,Imbiss-Stube,Weinbrennerstraﬂe,68753,Wagh‰usel,,Karlsruhe,Baden-W¸rttemberg,BW,Wagh‰usel,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3254,8006138,MWGN,de:09189:90039,Waging,RV,DB RegioNetz Infrastruktur GmbH,,,0.500045048600643,83329 Waging am See Germany,47.93162,12.72709,,Waging,,83329,Waging a. See,,Traunstein,Bavaria,,Waging am See,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nannan
3255,8006139,EWAL,de:05970:10892,Wahlbach(Kr Siegen),nur DPN,DB Station und Service AG,6466,,2.251772739903357,Wahlbach (Kr Siegen) K 12 57299 Wahlbach Germany,50.75870775,8.053536746510474,,Wahlbach (Kr Siegen),K 12,57299,,,Kreis Siegen-Wittgenstein,North Rhine-Westphalia,,Wahlbach,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3256,8006144,HWAZ,de:03151:1030,Wahrenholz,nur DPN,DB Station und Service AG,6470,,0.9123347044587857,Wahrenholz 29399 Wahrenholz Germany,52.607994,10.606951,,,Wahrenholz,29399,Wesendorf,,Gifhorn,Lower Saxony,,Wahrenholz,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3257,8006145,TWAL,de:08127:27531,Wallhausen(W¸rtt),RV,DB RegioNetz Infrastruktur GmbH,,,32.84673105780207,Bahnhofstraﬂe 4 74599 Wallhausen Germany,49.209361,10.063435,4,,Bahnhofstraﬂe,74599,Brettach/Jagst,,Schw‰bisch Hall,Baden-W¸rttemberg,BW,Wallhausen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3258,8006147,NWA,de:09678:75006,Waigolshausen,RV,DB Station und Service AG,6473,,0.11499990427016511,Waigolshausen Bahnsteig 5/6 Nordring 97534 Waigolshausen Germany,49.96699505,10.115507514182035,,Waigolshausen Bahnsteig 5/6,Nordring,97534,Waigolshausen,,Landkreis Schweinfurt,Bavaria,,Waigolshausen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3259,8006148,AWK,de:01060:37977,Wakendorf,nur DPN,DB Station und Service AG,6474,,3.11192289739771,Bahnhofstraﬂe 23845 Wakendorf I Germany,53.8662637,10.3659087,,Wakendorf,Bahnhofstraﬂe,23845,Trave-Land,,Kreis Segeberg,Schleswig-Holstein,SH,Wakendorf I,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3260,8006154,TWG,de:08126:11951,Waldenburg(W¸rtt),RV,DB Station und Service AG,6482,,0.9583902779249328,Waldenburg (W¸rttemberg) Bahnstraﬂe 74638 Waldenburg Germany,49.2025445,9.6587055,,Waldenburg (W¸rttemberg),Bahnstraﬂe,74638,Bahnhofssiedlung,Fischhof,Hohenlohekreis,Baden-W¸rttemberg,BW,Waldenburg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3261,8006155,NWDH,de:09377:15890,Waldershof,nur DPN,DB Station und Service AG,6483,,13.899576226593952,Bahnhofstraﬂe 57 95679 Waldershof Germany,49.982525550000005,12.057392059500994,57,,Bahnhofstraﬂe,95679,Waldershof,,Landkreis Tirschenreuth,Bavaria,,Waldershof,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3262,8006156,SWAB,de:07340:8142,Waldfischbach,RV,DB Station und Service AG,6484,,11.648318512474596,Bahnhofstraﬂe 3 67714 Waldfischbach-Burgalben Germany,49.288435199999995,7.652224548436093,3,,Bahnhofstraﬂe,67714,Waldfischbach-Burgalben,,S¸dwestpfalz,Rhineland-Palatinate,,Waldfischbach-Burgalben,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3263,8006157,TWY,de:08136:7031,Waldhausen(b Schorndorf),RV,DB Station und Service AG,6485,,6.22294546080482,Lorcher Straﬂe 11 73547 Lorch Germany,48.7891399,9.638061282142859,11,,Lorcher Straﬂe,73547,Lorch,,Ostalbkreis,Baden-W¸rttemberg,BW,Lorch,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3264,8006159,RWA,de:08316:6530,Waldkirch,nur DPN,DB Station und Service AG,6487,,3.3809984808202627,Waldkirch (Breisgau) Max-Barth-Weg 79183 Waldkirch Germany,48.0957198,7.9572304,,Waldkirch (Breisgau),Max-Barth-Weg,79183,Waldkirch,Waldkirch (Kernstadt),Landkreis Emmendingen,Baden-W¸rttemberg,BW,Waldkirch,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3265,8006160,NWKN,de:09272:4997,Waldkirchen(Niederbay.),nur DPN,Ilztalbahn GmbH,,,0.4447803206012579,Waldkirchen (Niederbay.) 94065 Waldkirchen Germany,48.73716,13.60658,,Waldkirchen (Niederbay.),,94065,Waldkirchen,,Freyung-Grafenau,Bavaria,,Waldkirchen,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
3266,8006163,NWLM,de:09372:2957,Waldm¸nchen,nur DPN,DB Station und Service AG,6491,,4.807472657045902,Bahnhof Waldm¸nchen Heinrich-Eiber-Straﬂe 93449 Waldm¸nchen Germany,49.3779608,12.696029444831693,,Bahnhof Waldm¸nchen,Heinrich-Eiber-Straﬂe,93449,Waldm¸nchen,,Landkreis Cham,Bavaria,,Waldm¸nchen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3267,8006164,MWKG,de:09183:80508,Waldkraiburg-Kraiburg,RV,DB RegioNetz Infrastruktur GmbH,,,16.790320412060233,AWO Seniorenzentrum Riesengebirgsstraﬂe 1 84478 Waldkraiburg Germany,48.20335455,12.406845350460344,1,AWO Seniorenzentrum,Riesengebirgsstraﬂe,84478,Waldkraiburg,,Landkreis M¸hldorf am Inn,Bavaria,,Waldkraiburg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3268,8006167,RWURWU S,de:08337:6575,Waldshut,RV,DB Station und Service AG,6494,,27.713427471639733,Eisenbahnstraﬂe 6 79761 Waldshut-Tiengen Germany,47.621155,8.219334,6,,Eisenbahnstraﬂe,79761,Waldshut-Tiengen,,Waldshut,Baden-W¸rttemberg,BW,Waldshut-Tiengen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3269,8006170,SWL,de:10046:8006170,Walhausen(Saar),RV,DB Station und Service AG,6497,,34.86786522816755,Brunnenstraﬂe 16 66625 Nohfelden Germany,49.558607,7.128993,16,,Brunnenstraﬂe,66625,Nohfelden,,St. Wendel,Saarland,SL,Nohfelden,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3270,8006171,TWH,de:08118:5785,Walheim(W¸rtt),RV,DB Station und Service AG,6498,,4.2747919499520295,Villastraﬂe 2 74399 Walheim Germany,49.0110301,9.152182407382908,2,,Villastraﬂe,74399,Besigheim,,Landkreis Ludwigsburg,Baden-W¸rttemberg,BW,Walheim,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3271,8006172,HWKD,de:03156:95568,Walkenried,RV,DB Station und Service AG,6499,,7.7013572039383025,37445 Walkenried Germany,51.584843,10.608912,,,,37445,Walkenried,,Gˆttingen,Lower Saxony,,Walkenried,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnannan
3272,8006175,FWF,de:06433:2802,Walldorf(Hess),RV,DB Station und Service AG,6503,,12.746898467409551,Farmstraﬂe 5 64546 Walldorf Germany,50.0014,8.58066,5,,Farmstraﬂe,64546,Mˆrfelden-Walldorf,,Gross-Gerau,Hesse,,Walldorf,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3273,8006176,RWDN,de:08225:6573,Walld¸rn,RV,DB RegioNetz Infrastruktur GmbH,,,65.01208872427148,Neue Altheimer Straﬂe 4 Walld¸rn Germany,49.577867,9.368411,4,,Neue Altheimer Straﬂe,,Hardheim-Walld¸rn,,Neckar-Odenwald-Kreis,Baden-W¸rttemberg,BW,Walld¸rn,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3274,8006181,NWLD,de:09279:2696,Wallersdorf,RV,DB Station und Service AG,6508,,2.843097334583883,94522 Wallersdorf Germany,48.740655,12.743429,,,,94522,Wallersdorf,,Dingolfing-Landau,Bavaria,,Wallersdorf,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnannan
3275,8006183,FWAH,de:07331:8002,Wallertheim,RV,DB Station und Service AG,6509,,1.5203923781919197,Bahnhofstraﬂe 55578 Wallertheim Germany,49.8324726,8.049805317844982,,Wallertheim,Bahnhofstraﬂe,55578,,,Landkreis Alzey-Worms,Rhineland-Palatinate,,Wallertheim,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3276,8006184,MWHN,de:09181:508,Walleshausen,nur DPN,DB Station und Service AG,6510,,1.6662648001676494,Dr.-Hundt-Straﬂe 82269 Walleshausen Germany,48.1502065,10.9809806,,Walleshausen,Dr.-Hundt-Straﬂe,82269,Geltendorf,,Landkreis Landsberg am Lech,Bavaria,,Walleshausen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3277,8006189,MHSN,de:09174:6810,Hebertshausen,RV,DB Station und Service AG,6515,,0,Hebertshausen Walpertshofen 85241 Prittlbach Germany,48.29170025,11.455381165501695,,Hebertshausen,Walpertshofen,85241,,,Landkreis Dachau,Bavaria,,Prittlbach,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3278,8006190,MWKN,de:09177:9950,Walpertskirchen,RV,DB Station und Service AG,6516,,2.594672929625521,Am Bahndamm 85469 Walpertskirchen Germany,48.2608913,11.9704013,,Walpertskirchen,Am Bahndamm,85469,Hˆrlkofen,,Landkreis Erding,Bavaria,,Walpertskirchen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3279,8006191,KWAP,de:07131:080071,Walporzheim,RV,DB Station und Service AG,6517,,0,Walporzheim Im Pl‰nzert 84 53474 Bad Neuenahr-Ahrweiler Germany,50.53250535,7.078450956841726,84,Walporzheim,Im Pl‰nzert,53474,,,Landkreis Ahrweiler,Rhineland-Palatinate,,Bad Neuenahr-Ahrweiler,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3280,8006193,HWSR,de:03358:95752,Walsrode,nur DPN,DB Station und Service AG,6520,,2.0059601835261787,DHL Packstation Am Bahnhof 29664 Walsrode Germany,52.8648406,9.600888,,DHL Packstation,Am Bahnhof,29664,Walsrode,Vorbr¸ck,Heidekreis,Lower Saxony,,Walsrode,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3281,8006194,EEHT,de:05113:9703,Essen-Horst,RV,DB Station und Service AG,1704,,2.696743749923946,Essen-Horst Fleherweg 45279 Essen Germany,51.4312324,7.102823293245882,,Essen-Horst,Fleherweg,45279,Stadtbezirk VII,Horst,,North Rhine-Westphalia,,Essen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3282,8006197,AOW,de:02000:8006197,Hamburg-Tonndorf,RV,DB Station und Service AG,6529,,4.3454389844575445,Hamburg-Tonndorf Studioweg 22045 Hamburg Germany,53.5863515,10.1230161,,Hamburg-Tonndorf,Studioweg,22045,Wandsbek,Tonndorf,Hamburg,Hamburg,HH,Hamburg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3283,8006198,AWCH,de:02000:60951,Hamburg Wandsbeker Chaussee,RV,DB Station und Service AG,6530,,41.2417669128598,Menckesallee 7 22089 Hamburg Germany,53.569631,10.059375,7,,Menckesallee,22089,Hamburg,Hamburg-Nord,Hamburg,Hamburg,HH,Hamburg,Germany,de,© OpenAddresses contributors,BSD-3-Clause License,nan
3284,8006200,TWW,de:08436:9002,Wangen(Allg‰u),RV,DB Station und Service AG,6531,,0.40212355334297095,Wangen (Allg‰u) 88239 Wangen im Allg‰u Germany,47.68923,9.83057,,Wangen (Allg‰u),,88239,Wangen im Allg‰u,,Ravensburg,Baden-W¸rttemberg,BW,Wangen im Allg‰u,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
3285,8006203,TWAN,de:08415:22003,Wannweil,RV,DB Station und Service AG,6534,,2.7772771283544455,Jettenburger Straﬂe 3 72827 Wannweil Germany,48.512392899999995,9.1504468791104,3,,Jettenburger Straﬂe,72827,Wannweil,,Landkreis Reutlingen,Baden-W¸rttemberg,BW,Wannweil,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3286,8006206,EWAF,de:05570:14534,Warendorf,nur DPN,DB Station und Service AG,6539,,2.050705421764139,Bahnhofstraﬂe 48231 Warendorf Germany,51.9501072,7.9844783,,Warendorf,Bahnhofstraﬂe,48231,Warendorf,,Kreis Warendorf,North Rhine-Westphalia,,Warendorf,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3287,8006207,EWEM,de:05570:68070,Warendorf-Einen-M¸ssingen,nur DPN,DB Station und Service AG,8249,,0,Warendorf-Einen-M¸ssingen August-Wessing-Damm 48231 Warendorf Germany,51.96148925,7.89416512815121,,Warendorf-Einen-M¸ssingen,August-Wessing-Damm,48231,,,Kreis Warendorf,North Rhine-Westphalia,,Warendorf,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3288,8006210,MWGU,de:09182:90187,Warngau,nur DPN,DB Station und Service AG,6547,,0,Hartpenninger Straﬂe 83627 Warngau Germany,47.833350100000004,11.7094344854169,,Warngau,Hartpenninger Straﬂe,83627,,,Landkreis Miesbach,Bavaria,,Warngau,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3289,8006212,TWVTWVH,de:08426:6650,Warthausen,RV,DB Station und Service AG,8006,,58.88469034007196,Internationales Museum der Knˆpfe Museumsg‰ssle 1 88447 Warthausen,,,,,,,,,,,,,,,,,
3290,8006213,AWA,de:01058:96398,Wasbek,nur DPN,DB Station und Service AG,6554,,22.301153186865363,Bahnhofstraﬂe 18 24647 Wasbek Germany,54.075704,9.897746,18,,Bahnhofstraﬂe,24647,Wasbek,,Rendsburg-Eckernfˆrde,Schleswig-Holstein,SH,Wasbek,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3291,8006215,RWR,de:08315:6534,Wasenweiler,nur DPN,DB Station und Service AG,6555,,0,Wasenweiler Schachenweg 79241 Ihringen Germany,48.04643265,7.6858464511291285,,Wasenweiler,Schachenweg,79241,Wasenweiler,,Landkreis Breisgau-Hochschwarzwald,Baden-W¸rttemberg,BW,Ihringen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3292,8006217,TWA,de:08136:1906,Wasseralfingen,RV,DB Station und Service AG,6556,,2.5355116958751154,Wasseralfingen Auguste-Keﬂler-Straﬂe 73433 Aalen Germany,48.8585922,10.1036455,,Wasseralfingen,Auguste-Keﬂler-Straﬂe,73433,Braunenberg,Wasseralfingen,Ostalbkreis,Baden-W¸rttemberg,BW,Aalen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3293,8006218,MWBG,de:09776:1824,Wasserburg(Bodensee),RV,DB Station und Service AG,6557,,6.13471745736292,Gartenweg 88142 Wasserburg (Bodensee) Germany,47.571881950000005,9.638774405816324,,Wasserburg (Bodensee),Gartenweg,88142,,Hege,Landkreis Lindau,Bavaria,,Wasserburg (Bodensee),Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3294,8006219,MWSG,de:09774:2940,Wasserburg(G¸nz),RV,DB Station und Service AG,6558,,19.661968776127416,Bubesheimer Straﬂe 9 89312 G¸nzburg Germany,48.4382454,10.269421953875064,9,,Bubesheimer Straﬂe,89312,G¸nzburg,Wasserburg,Landkreis G¸nzburg,Bavaria,,G¸nzburg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3295,8006220,MWSB,de:09187:90025,Wasserburg(Inn)Bf,RV,DB RegioNetz Infrastruktur GmbH,,,0.3335852406484655,Wasserburg (Inn)Bf 83512 Wasserburg am Inn Germany,48.06156,12.18523,,Wasserburg (Inn)Bf,,83512,Wasserburg a. Inn,,Rosenheim,Bavaria,,Wasserburg am Inn,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
3296,8006222,SWAS,de:07235:10979,Wasserliesch,RV,DB Station und Service AG,6562,,3.6450409768381187,Bergstraﬂe 54332 Wasserliesch Germany,49.70849475,6.537271673597069,,Wasserliesch,Bergstraﬂe,54332,Reinig,,Landkreis Trier-Saarburg,Rhineland-Palatinate,,Wasserliesch,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3297,8006224,MWAS,de:09176:9026,Wasserzell(b Eichst‰tt),nur DPN,DB Station und Service AG,6565,,0.3335852406484655,Wasserzell (b Eichst‰tt) 85072 Eichst‰tt Germany,48.87535,11.16797,,Wasserzell (b Eichst‰tt),,85072,Eichst‰tt,,Eichst‰tt,Bavaria,,Eichst‰tt,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
3298,8006226,EWAT,de:05911:5503,Wattenscheid,RV,DB Station und Service AG,6568,,0,Wattenscheid Fritz-Reuter-Straﬂe 44867 Bochum Germany,51.47314455,7.138731200774441,,Wattenscheid,Fritz-Reuter-Straﬂe,44867,Bochum-Wattenscheid,Westenfeld,,North Rhine-Westphalia,,Bochum,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3299,8006227,EWHP,de:05911:5504,Wattenscheid-Hˆntrop,RV,DB Station und Service AG,6569,,3.239353663241355,Wattenscheid-Hˆntrop In der Hˆnnebecke 44869 Bochum Germany,51.4599135,7.153442931153843,,Wattenscheid-Hˆntrop,In der Hˆnnebecke,44869,Bochum-Wattenscheid,Hˆntrop,,North Rhine-Westphalia,,Bochum,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3300,8006229,FWST,de:06531:11137,Watzenborn-Steinberg,nur DPN,DB Station und Service AG,6570,,18.67594888435851,Hofacker 22 35394 Gieﬂen Germany,50.54570555,8.723438330319977,22,,Hofacker,35394,Petersweiher,,Landkreis Gieﬂen,Hesse,,Gieﬂen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3301,8006232,FWCK,de:06440:11156,Weckesheim,nur DPN,DB Station und Service AG,6573,,0.2401150794189141,Weckesheim 61203 Reichelsheim Germany,50.35956,8.84367,,Weckesheim,,61203,Reichelsheim (Wetterau),,Wetteraukreis,Hesse,,Reichelsheim,Germany,de,,CC BY 4.0,https://www.geonames.org/datasources/nan
3302,8006233,HWED,de:03158:444,Weddel(Braunschw),RV,DB Station und Service AG,6574,,0,Weddel(Braunschw) Bauernstraﬂe 38162 Cremlingen Germany,52.26906335,10.62315865690935,,Weddel(Braunschw),Bauernstraﬂe,38162,,,Landkreis Wolfenb¸ttel,Lower Saxony,,Cremlingen,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
3303,8006236,AWL,de:01056:85950,Wedel(Holst),RV,DB Station und Service AG,6575,,0,Auweide 22880 Wedel Germany,53.58228415,9.705593597660165,,Wedel,Auweide,22880,,Schulau West,Kreis Pinneberg,Schleswig-Holstein,SH,Wedel,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3304,8006240,KWEE,de:05154:35896,Weeze,nur DPN,DB Station und Service AG,6579,,30.334201390467893,Bahnstraﬂe 41 47652 Weeze Germany,51.624553,6.197838,41,,Bahnstraﬂe,47652,Weeze,,Kleve,North Rhine-Westphalia,,Weeze,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3305,8006241,FWGA,de:06635:205089,Wega,RV,DB RegioNetz Infrastruktur GmbH,,,3.4100574958704666,B 253 34537 Wega Germany,51.1281714,9.1755872,,Wega,B 253,34537,Bad Wildungen,,Landkreis Waldeck-Frankenberg,Hesse,,Wega,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
3306,8006243,KWEG,de:05370:6340,Wegberg,nur DPN,DB Station und Service AG,6584,,2.7897615925991945,Spielburgweg 41844 Wegberg Germany,51.1451807,6.2813289,,Wegberg,Spielburgweg,41844,Wegberg,,Kreis Heinsberg,North Rhine-Westphalia,,Wegberg,Germany,de,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyrightnan
